,macro_Argentina_gdp_current_usd,macro_Argentina_gdp_real_growth,macro_Argentina_gdp_per_capita,macro_Argentina_inflation_cpi,macro_Argentina_industrial_production,macro_Argentina_broad_money_m2,macro_Argentina_credit_to_gdp,macro_Argentina_population_total,macro_Argentina_population_65plus,macro_Brazil_gdp_current_usd,macro_Brazil_gdp_real_growth,macro_Brazil_gdp_per_capita,macro_Brazil_inflation_cpi,macro_Brazil_industrial_production,macro_Brazil_broad_money_m2,macro_Brazil_credit_to_gdp,macro_Brazil_population_total,macro_Brazil_population_65plus,macro_China_gdp_current_usd,macro_China_gdp_real_growth,macro_China_gdp_per_capita,macro_China_inflation_cpi,macro_China_industrial_production,macro_China_broad_money_m2,macro_China_credit_to_gdp,macro_China_population_total,macro_China_population_65plus,macro_France_gdp_current_usd,macro_France_gdp_real_growth,macro_France_gdp_per_capita,macro_France_inflation_cpi,macro_France_industrial_production,macro_France_broad_money_m2,macro_France_credit_to_gdp,macro_France_population_total,macro_France_population_65plus,macro_Germany_gdp_current_usd,macro_Germany_gdp_real_growth,macro_Germany_gdp_per_capita,macro_Germany_inflation_cpi,macro_Germany_industrial_production,macro_Germany_broad_money_m2,macro_Germany_credit_to_gdp,macro_Germany_population_total,macro_Germany_population_65plus,macro_India_gdp_current_usd,macro_India_gdp_real_growth,macro_India_gdp_per_capita,macro_India_inflation_cpi,macro_India_industrial_production,macro_India_broad_money_m2,macro_India_credit_to_gdp,macro_India_population_total,macro_India_population_65plus,macro_Indonesia_gdp_current_usd,macro_Indonesia_gdp_real_growth,macro_Indonesia_gdp_per_capita,macro_Indonesia_inflation_cpi,macro_Indonesia_industrial_production,macro_Indonesia_broad_money_m2,macro_Indonesia_credit_to_gdp,macro_Indonesia_population_total,macro_Indonesia_population_65plus,macro_Italy_gdp_current_usd,macro_Italy_gdp_real_growth,macro_Italy_gdp_per_capita,macro_Italy_inflation_cpi,macro_Italy_industrial_production,macro_Italy_broad_money_m2,macro_Italy_credit_to_gdp,macro_Italy_population_total,macro_Italy_population_65plus,macro_Japan_gdp_current_usd,macro_Japan_gdp_real_growth,macro_Japan_gdp_per_capita,macro_Japan_inflation_cpi,macro_Japan_industrial_production,macro_Japan_broad_money_m2,macro_Japan_credit_to_gdp,macro_Japan_population_total,macro_Japan_population_65plus,macro_Mexico_gdp_current_usd,macro_Mexico_gdp_real_growth,macro_Mexico_gdp_per_capita,macro_Mexico_inflation_cpi,macro_Mexico_industrial_production,macro_Mexico_broad_money_m2,macro_Mexico_credit_to_gdp,macro_Mexico_population_total,macro_Mexico_population_65plus,macro_Saudi Arabia_gdp_current_usd,macro_Saudi Arabia_gdp_real_growth,macro_Saudi Arabia_gdp_per_capita,macro_Saudi Arabia_inflation_cpi,macro_Saudi Arabia_industrial_production,macro_Saudi Arabia_broad_money_m2,macro_Saudi Arabia_credit_to_gdp,macro_Saudi Arabia_population_total,macro_Saudi Arabia_population_65plus,macro_South Africa_gdp_current_usd,macro_South Africa_gdp_real_growth,macro_South Africa_gdp_per_capita,macro_South Africa_inflation_cpi,macro_South Africa_industrial_production,macro_South Africa_broad_money_m2,macro_South Africa_credit_to_gdp,macro_South Africa_population_total,macro_South Africa_population_65plus,macro_Spain_gdp_current_usd,macro_Spain_gdp_real_growth,macro_Spain_gdp_per_capita,macro_Spain_inflation_cpi,macro_Spain_industrial_production,macro_Spain_broad_money_m2,macro_Spain_credit_to_gdp,macro_Spain_population_total,macro_Spain_population_65plus,macro_Turkey_gdp_current_usd,macro_Turkey_gdp_real_growth,macro_Turkey_gdp_per_capita,macro_Turkey_inflation_cpi,macro_Turkey_industrial_production,macro_Turkey_broad_money_m2,macro_Turkey_credit_to_gdp,macro_Turkey_population_total,macro_Turkey_population_65plus,macro_Turkiye_gdp_current_usd,macro_Turkiye_gdp_real_growth,macro_Turkiye_gdp_per_capita,macro_Turkiye_inflation_cpi,macro_Turkiye_industrial_production,macro_Turkiye_broad_money_m2,macro_Turkiye_credit_to_gdp,macro_Turkiye_population_total,macro_Turkiye_population_65plus,macro_United Kingdom_gdp_current_usd,macro_United Kingdom_gdp_real_growth,macro_United Kingdom_gdp_per_capita,macro_United Kingdom_inflation_cpi,macro_United Kingdom_industrial_production,macro_United Kingdom_broad_money_m2,macro_United Kingdom_credit_to_gdp,macro_United Kingdom_population_total,macro_United Kingdom_population_65plus,macro_United States_gdp_current_usd,macro_United States_gdp_real_growth,macro_United States_gdp_per_capita,macro_United States_inflation_cpi,macro_United States_industrial_production,macro_United States_broad_money_m2,macro_United States_credit_to_gdp,macro_United States_population_total,macro_United States_population_65plus,prices_USA,prices_Europe,prices_Japan,prices_UK,prices_EM
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7543716430664,25.947710037231445,28.13399314880371,18.44796371459961,27.90620231628418
2012-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.28770446777344,27.363149642944336,29.49281883239746,19.041589736938477,30.973386764526367
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7275390625,28.84748649597168,30.85164451599121,20.011932373046875,32.60627365112305
2012-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1602783203125,28.866268157958984,31.438419342041016,19.749366760253906,31.591236114501953
2012-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.42487335205078,28.146028518676758,30.079586029052734,20.034759521484375,31.054292678833008
2012-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85330963134766,24.776527404785156,27.454574584960938,17.7515926361084,27.729663848876953
2012-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0272216796875,26.824527740478516,29.34050750732422,19.037086486816406,29.125967025756836
2012-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.29326629638672,26.912229537963867,28.030935287475586,19.200695037841797,29.118518829345703
2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.00629425048828,28.171079635620117,28.249197006225586,19.831758499145508,29.23761558532715
2012-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.82044219970703,28.997549057006836,28.592185974121094,20.334272384643555,30.76351547241211
2012-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.74909973144531,29.510101318359375,28.249197006225586,20.427757263183594,30.629547119140625
2012-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.38155364990234,30.240478515625,29.091054916381836,20.66148567199707,31.105905532836914
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.38562774658203,31.542587280273438,30.728004455566406,21.263538360595703,33.222232818603516
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.18988037109375,32.89238739013672,31.421361923217773,21.8917293548584,33.124847412109375
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.71055603027344,31.775104522705078,32.17774200439453,21.299095153808594,32.36826705932617
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.29412841796875,31.883129119873047,34.03717803955078,21.65467071533203,32.03866958618164
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.7013168334961,33.330291748046875,36.87360382080078,22.271005630493164,32.42819595336914
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7162628173828,33.33677673339844,34.163238525390625,22.2473087310791,30.862592697143555
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.97193908691406,31.85247802734375,35.51383590698242,21.24188804626465,29.218914031982422
2013-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6368408203125,34.281288146972656,35.51383590698242,22.6010799407959,29.605968475341797
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.56874084472656,33.7783088684082,34.40601348876953,22.43268394470215,28.854629516601562
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.7324676513672,36.20210266113281,37.7295036315918,23.599428176879883,30.93410301208496
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.01776123046875,37.716609954833984,37.69783020019531,24.477489471435547,32.22429275512695
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.2268524169922,38.10188674926758,38.172630310058594,24.669940948486328,32.14081573486328
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0179443359375,39.222049713134766,38.716304779052734,25.416933059692383,32.01012420654297
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.7301025390625,37.427703857421875,36.133087158203125,24.236162185668945,29.24561309814453
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.31756591796875,40.1759147644043,37.02605438232422,25.87950325012207,30.233484268188477
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.57289123535156,39.92324447631836,36.133087158203125,25.063922882080078,31.40514373779297
2014-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6334991455078,40.97974395751953,35.33580780029297,26.195999145507812,31.65019989013672
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.1987762451172,41.29803466796875,36.93037033081055,26.451623916625977,32.584468841552734
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.4441375732422,41.261409759521484,38.65958786010742,26.665056228637695,33.3670768737793
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.2880859375,39.478816986083984,38.531150817871094,26.026521682739258,33.82246780395508
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.5347137451172,39.76786422729492,37.88896560668945,26.230859756469727,34.779563903808594
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2647705078125,38.187137603759766,37.79264450073242,24.749467849731445,32.07809066772461
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0862579345703,37.46100616455078,38.723812103271484,24.27695083618164,32.53348922729492
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.64895629882812,38.23552703857422,37.31100082397461,24.302494049072266,32.03178024291992
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.21609497070312,36.44232940673828,36.305755615234375,23.48567771911621,30.762182235717773
2015-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.17269897460938,36.630069732666016,37.11326599121094,23.498706817626953,30.5507869720459
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.45614624023438,38.86208724975586,39.89110565185547,24.879444122314453,31.8974666595459
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.7161865234375,37.91463088989258,40.47252655029297,23.459623336791992,31.419864654541016
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.4048614501953,39.5229606628418,41.538429260253906,25.022727966308594,33.5729866027832
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.6342010498047,39.63484573364258,42.152137756347656,25.179040908813477,32.194984436035156
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0666961669922,38.337703704833984,41.587093353271484,24.205652236938477,31.251394271850586
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.95352172851562,39.36043167114258,41.9766731262207,24.590290069580078,29.279441833496094
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.22914123535156,36.59766387939453,39.34703826904297,22.627309799194336,26.692258834838867
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.01318359375,35.08988571166992,37.10698318481445,21.73866081237793,25.856155395507812
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7089080810547,37.15903091430664,39.996334075927734,23.17110252380371,27.50469970703125
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.34747314453125,36.695247650146484,40.19111251831055,22.78647232055664,26.810579299926758
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.31703186035156,35.735660552978516,39.635292053222656,21.837282180786133,25.786457061767578
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.73797607421875,33.75114059448242,37.60773849487305,20.781951904296875,24.488719940185547
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.6027374267578,32.66216278076172,35.61289978027344,20.132522583007812,24.2884578704834
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.60763549804688,34.95735549926758,37.31342315673828,21.21491241455078,27.43666648864746
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2957763671875,35.922794342041016,37.34612274169922,22.067298889160156,27.548812866210938
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.27786254882812,35.74267578125,38.55611801147461,21.81022834777832,26.531452178955078
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.8975067138672,34.286197662353516,37.90401840209961,21.313030242919922,27.741056442260742
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.4221649169922,35.47659683227539,39.749786376953125,21.6319637298584,29.234670639038086
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.6442108154297,35.71908950805664,40.47490310668945,21.86769676208496,29.49302864074707
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.65492248535156,36.00075912475586,41.33185958862305,21.964763641357422,30.235809326171875
